,Dataset,Mask bounding box,Mask position,Mask size,Sample id,Image index,GT info,Masked info,Info loss %
75,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,4,56.05679578027598,36.76434546326389,34.415899175957335
76,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,5,30.40598859822047,21.289626511801373,29.982126899016986
77,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,6,39.57669561511002,29.49571101284032,25.472021970477165
78,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,7,45.690500293036386,27.512121050668657,39.785905441570016
79,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,8,36.71000053279344,25.20246150567425,31.34715025906736
80,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,9,71.50434226650327,46.0845010389472,35.550066501995055
81,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,10,32.362406095156906,17.689274868133623,45.340050377833755
82,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,11,29.78102189781022,26.425222441259525,11.268248175182482
83,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,12,30.188608876338645,21.588523629388884,28.487848784878494
84,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,13,30.446747296073312,22.852043262827003,24.944221329763494
85,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,14,52.78251371943097,33.62592572859502,36.293436293436294
86,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,15,62.07549682987906,35.038893920826894,43.55438826876779
87,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,16,62.224945388672815,46.81815760029836,24.759825327510924
88,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,17,34.76716926847461,24.02045926794182,30.910511918718242
89,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,18,70.92013426394587,47.47029676594384,33.06513409961686
90,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,19,57.86376471841867,34.93020405988598,39.63371683493778
91,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,20,66.16495284778091,45.32367201236081,31.49897330595482
92,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,21,46.47850178485801,31.438542277159144,32.358959368605674
93,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,22,31.112472694336407,17.974585753103522,42.22707423580786
94,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,23,45.55463796686025,29.767435665192604,34.65553235908142
95,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,0,19.53700250412915,12.17326442538228,37.691237830319885
96,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,1,35.67744685385476,22.62107730832756,36.595582635186595
97,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,2,25.7323245777612,16.711066119665407,35.058078141499465
98,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,3,42.93249507166072,26.24860141723054,38.86075949367089
99,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,4,24.37370131599979,18.16479300975012,25.473801560758087
100,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,5,18.096861846662048,11.29015930523736,37.61261261261261
101,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,6,15.393201555756834,10.230433161063456,33.53927625772286
102,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,7,22.199904097181523,17.417550215781343,21.542227662178696
103,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,8,19.11582929298311,15.135063136022165,20.82444918265814
104,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,9,25.949704299643027,18.436517662102403,28.95287958115183
105,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,10,23.53135489370771,16.629548723959722,29.330254041570434
106,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,11,39.78048910437423,30.623368320102298,23.019125683060103
107,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,12,43.734082796099955,37.1583462091747,15.035725380552972
108,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,13,35.84048164526613,20.406521391656455,43.06292645943897
109,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,14,19.79514092386382,9.59188022803559,51.544269045984905
110,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,15,34.99813522297405,23.89818317438329,31.71583850931676
111,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,16,25.637220949437904,15.37961532313922,40.010598834128245
112,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,17,26.561084767435666,15.311684160051149,42.35294117647059
113,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,18,28.571847194842558,14.265544248494859,50.07132667617689
114,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,19,29.64515957163408,17.200170493899517,41.979835013748854
115,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,20,30.528264691778997,17.730033565986467,41.922563417890515
116,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,21,48.25829825776547,39.29138473014012,18.581081081081088
117,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,22,22.987905589003145,9.184293249507165,60.04728132387708
118,ORE_Random_25,ORE,Random,25,484f0070df7d5375492d9da2668ec34c,23,44.59001545100964,26.66977462837658,40.18890920170627
119,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,0,59.08652565400394,36.24806862379455,38.652563807771905
120,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,1,56.4507965261868,33.77537428738878,40.168471720818296
121,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,2,61.27390910543982,36.22089615855933,40.886917960088695
122,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,3,30.96302413554265,18.613138686131386,39.88591487494516
123,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,4,45.8942937823006,29.64515957163408,35.40556542332741
124,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,5,44.861740103361925,27.48494858543343,38.734100545124164
125,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,6,40.35111087431403,28.17784644893175,30.168350168350173
126,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,7,33.096062656508074,20.46086632212691,38.177339901477836
127,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,8,47.13064095050349,30.93585167030742,34.36148746036322
128,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,9,57.714316159624914,35.93558527358943,37.73540489642184
129,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,10,49.48105919335074,29.16964143001758,41.04887424492038
130,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,11,35.01172145559167,20.148382971921787,42.45246410554909
131,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,12,55.77148489530609,41.31573339016463,25.919610231425093
132,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,13,39.76690287175662,25.053012946880493,37.000341646737276
133,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,14,38.76152165805317,32.7428206084501,15.527514896600064
134,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,15,76.43614470669722,45.7991901539773,40.081763242090304
135,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,16,53.84223986360488,37.09041504608663,31.112793338380012
136,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,17,32.24013000159838,22.41728381906335,30.467762326169407
137,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,18,54.71175875113219,31.12605892695402,43.10901415445741
138,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,19,83.48739943523896,52.646651393254835,36.94060211554109
139,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,20,41.030422505194736,24.78128829452821,39.60264900662252
140,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,21,41.288560924929406,30.01198785230966,27.31161566304706
141,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,22,51.61409771431616,34.970962757738825,32.24532771782048
142,ORE_Random_25,ORE,Random,25,1e678fabd0622a1119fb4103277a6b93,23,42.55208055836752,29.957642921839202,29.597701149425287
143,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,0,38.082210027172465,26.71053332622942,29.86086336068498
144,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,1,28.123501518461293,17.634929937663166,37.294685990338174
145,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,2,22.267835260269592,14.686717459640898,34.045149481391086
146,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,3,37.008897650380945,26.47956737172998,28.450807635829655
147,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,4,24.930736853321967,21.004315626831477,15.749318801089917
148,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,5,45.29649954712558,32.09068144280462,29.154169166166767
149,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,6,45.22856838403751,29.16964143001758,35.50615800540703
150,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,7,41.519526879428845,25.99046299749587,37.40183246073298
151,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,8,34.16937503329959,20.719004741861582,39.3638170974155
152,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,9,30.446747296073312,16.751824817518248,44.97991967871486
153,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,10,28.626192125313015,18.925622036336513,33.88704318936877
154,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,11,29.65874580425169,17.295274122222814,41.68575355016033
155,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,12,34.12861633544675,26.64260216314135,21.934713375796182
156,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,13,53.08141083701849,40.120144919814585,24.417711799334533
157,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,14,37.57951942032074,24.25142522244126,35.466377440347074
158,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,15,34.087857637593906,25.447013692791305,25.348744519728978
159,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,16,47.646917789972825,30.514678459161384,35.95665811234673
160,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,17,34.318823592093345,23.096595449944058,32.69992082343626
161,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,18,25.460599925408918,19.11582929298311,24.91995731056563
162,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,19,52.646651393254835,32.362406095156906,38.52903225806452
163,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,20,53.529756513399754,30.77281687889605,42.512690355329944
164,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,21,25.36549629708562,15.352442857903991,39.475093733261915
165,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,22,27.3626724918749,23.015078054238373,15.888778550148952
166,ORE_Random_25,ORE,Random,25,4231883e92a3c1a21c62d11641ffbd35,23,36.73717299802866,21.398316372742286,41.75295857988166
167,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,0,46.96760615909212,31.180403857424476,33.61295921319063
168,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,1,23.259630241355428,16.16761681496084,30.490654205607477
169,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,2,41.20704352922372,27.308327561404443,33.72898120672601
170,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,3,30.229367574191485,22.145559166711067,26.741573033707862
171,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,4,48.0001598380308,36.125792530236026,24.73818284743844
172,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,5,40.935318876871435,26.73770579146465,34.683040159309655
173,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,6,74.66993446640737,41.20704352922372,44.814410480349345
174,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,7,42.905322606425486,27.78384570302094,35.24382520582646
175,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,8,42.742287815014116,36.07144759976557,15.607120152574694
176,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,9,31.12605892695402,17.757206031221695,42.95067656045395
177,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,10,52.08961585593266,36.15296499547126,30.59467918622848
178,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,11,34.72641057062177,17.920240822633065,48.39593114241002
179,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,12,43.149874793542544,34.33240982471096,20.434508816120914
180,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,13,31.22116255527732,25.936118067025415,16.927763272410797
181,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,14,32.919441632479085,21.30321274441899,35.286834502682616
182,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,15,31.071713996483563,20.65107357877351,33.53738522081329
183,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,16,35.89482657573659,21.873834514358784,39.06131718395155
184,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,17,59.45335393467953,37.48441579199744,36.95155393053017
185,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,18,68.24364643827587,57.93169588150674,15.110491738005166
186,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,19,48.312643188235924,34.155788800681975,29.30258717660293
187,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,20,35.51441206244339,23.30038893920827,34.391736801836274
188,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,21,42.93249507166072,33.44930470456604,22.08860759493671
189,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,22,27.48494858543343,17.594171239810326,35.98615916955018
190,ORE_Random_25,ORE,Random,25,8f2cc8ff68f3208ec935dd3bb5739fc,23,50.07885342852576,29.088124034311896,41.9153553988063
191,ORE_Random_25,ORE,Random,25,717e28c855c935c94d2d89cc1fd36fca,0,53.33954925675316,31.859715488305184,40.2699949057565
192,ORE_Random_25,ORE,Random,25,717e28c855c935c94d2d89cc1fd36fca,1,37.987106398849164,23.191699078267355,38.94849785407725
193,ORE_Random_25,ORE,Random,25,717e28c855c935c94d2d89cc1fd36fca,2,29.278331290958494,17.74361979860408,39.396751740139216
194,ORE_Random_25,ORE,Random,25,717e28c855c935c94d2d89cc1fd36fca,3,48.91043742341094,30.215781341573873,38.222222222222214
195,ORE_Random_25,ORE,Random,25,717e28c855c935c94d2d89cc1fd36fca,4,29.94405668922159,26.561084767435666,11.297640653357531
196,ORE_Random_25,ORE,Random,25,717e28c855c935c94d2d89cc1fd36fca,5,62.42873887793702,37.40289839629176,40.08705114254624
197,ORE_Random_25,ORE,Random,25,717e28c855c935c94d2d89cc1fd36fca,6,62.224945388672815,38.408279609995205,38.27510917030568
198,ORE_Random_25,ORE,Random,25,717e28c855c935c94d2d89cc1fd36fca,7,49.12781714529277,35.60951569076669,27.516592920353972
199,ORE_Random_25,ORE,Random,25,717e28c855c935c94d2d89cc1fd36fca,8,43.76125526133518,24.985081783792424,42.90592983545483
200,ORE_Random_25,ORE,Random,25,717e28c855c935c94d2d89cc1fd36fca,9,35.47365336459055,22.933560658532688,35.35044044427422
